Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Age
4.635,Low Fat,0.141108156,Breads,128.2994,Medium,Tier 1,Supermarket Type1,2.6846646809194294,27
19.6,Low Fat,0.024325592,Dairy,48.5718,Medium,Tier 3,Supermarket Type2,2.131108597356151,17
20.2,Regular,0.121500143,Snack Foods,95.0752,,Tier 2,Supermarket Type1,2.6707531905426984,24
,Regular,0.160653682,Canned,185.2266,Medium,Tier 3,Supermarket Type3,2.960545174328578,41
9.395,Regular,0.109096371,Soft Drinks,44.6112,Small,Tier 1,Supermarket Type1,2.1806608485799286,29
11.395,Regular,0.069574013,Meat,232.8616,Small,Tier 2,Supermarket Type1,2.698568599080306,22
19.5,Regular,0.027458099,Canned,158.792,Medium,Tier 3,Supermarket Type2,2.66660922316763,17
18.35,Regular,0.092226754,Frozen Foods,184.4266,Small,Tier 1,Supermarket Type1,2.7737808475290335,29
11.8,Regular,0.014144442,Frozen Foods,180.4344,Medium,Tier 3,Supermarket Type2,2.193183550775392,17
11.3,Low Fat,0.056754036,Baking Goods,247.5118,,Tier 2,Supermarket Type1,2.6551539825869863,19
19.6,Low Fat,0.023999722,Household,104.0964,,Tier 2,Supermarket Type1,2.188373062592034,24
14.0,Low Fat,0.041355366,Starchy Foods,182.0634,Medium,Tier 1,Supermarket Type1,2.865370634956352,27
19.7,Low Fat,0.024655594,Soft Drinks,84.3592,Small,Tier 1,Supermarket Type1,2.2849463015116847,29
12.5,Low Fat,0.081134826,Meat,220.0798,Small,Tier 1,Supermarket Type1,2.888679159345548,29
12.3,Low Fat,0.052608525,Household,191.253,,Tier 2,Supermarket Type1,2.6794125413484617,24
7.435,Low Fat,0.084452363,Starchy Foods,165.2158,Small,Tier 1,Supermarket Type1,2.701987305035005,29
6.48,Low Fat,0.033899898,Snack Foods,146.9076,Small,Tier 1,Supermarket Type1,2.7154439640778554,29
17.6,Low Fat,0.058042926,Meat,154.6314,High,Tier 3,Supermarket Type1,2.562920410620945,39
8.155,Low Fat,0.119692888,Meat,188.453,,Tier 2,Supermarket Type1,2.8509497383509226,24
16.1,Low Fat,0.0343603,Fruits and Vegetables,253.4356,Medium,Tier 1,Supermarket Type1,2.6968077020927064,27
15.5,Regular,0.100922503,Fruits and Vegetables,199.0768,Medium,Tier 1,Supermarket Type1,2.692126370775597,27
,LF,0.016956266,Health and Hygiene,109.3228,Medium,Tier 3,Supermarket Type3,2.6499295003008903,41
4.785,Low Fat,0.092576144,Breads,121.0098,Small,Tier 2,Supermarket Type1,2.66320874094255,22
14.6,Low Fat,0.025742955,Household,197.1084,Medium,Tier 1,Supermarket Type1,2.882182069758124,27
6.445,Low Fat,0.029812714,Baking Goods,95.4436,Medium,Tier 3,Supermarket Type2,2.4333071706790403,17
4.88,Regular,0.133382115,Baking Goods,55.0298,High,Tier 3,Supermarket Type1,2.245826783954776,39
8.1,Regular,0.0,Canned,88.5198,High,Tier 3,Supermarket Type1,2.005474030999848,39
8.395,Low Fat,0.039484739,Snack Foods,97.9042,Small,Tier 2,Supermarket Type1,2.531467595975126,22
10.0,Low Fat,0.021425341,Household,250.175,Small,Tier 1,Supermarket Type1,2.720003971017242,29
,Regular,0.02624324,Baking Goods,143.8128,Medium,Tier 3,Supermarket Type3,2.8585441515003107,41
12.35,Regular,0.185704641,Baking Goods,77.1328,High,Tier 3,Supermarket Type1,2.622859168410295,39
11.3,Low Fat,0.066668724,Household,192.4478,Small,Tier 2,Supermarket Type1,2.6863995245799175,22
,Regular,0.149305497,Meat,119.6124,Small,Tier 1,Grocery Store,2.2212207643751056,41
19.5,Regular,0.030688557,Canned,85.754,Small,Tier 2,Supermarket Type1,2.611580360463112,22
19.7,LF,0.041803291,Frozen Foods,110.3912,Medium,Tier 1,Supermarket Type1,2.750512428498625,27
7.75,Regular,0.082861686,Frozen Foods,32.6558,High,Tier 3,Supermarket Type1,2.259399328379773,39
15.1,Low Fat,0.076385385,Baking Goods,88.483,Medium,Tier 3,Supermarket Type2,2.3680113549487922,17
,Low Fat,0.021498768,Fruits and Vegetables,111.5228,Medium,Tier 3,Supermarket Type3,2.546516430712386,41
11.1,Low Fat,0.033102681,Household,116.6124,Small,Tier 2,Supermarket Type1,2.503014659586832,22
7.075,Low Fat,0.058676973,Dairy,142.0128,,Tier 2,Supermarket Type1,2.6707531905426984,19
7.97,LF,0.021531416,Seafood,108.4596,Small,Tier 2,Supermarket Type1,2.722714502302416,22
12.15,Low Fat,0.028592842,Household,151.0708,Small,Tier 2,Supermarket Type1,2.7041185591923877,22
14.1,Low Fat,0.067148407,Snack Foods,200.4084,Medium,Tier 3,Supermarket Type2,2.8172394182230764,17
,Low Fat,0.026552056,Canned,56.2246,Medium,Tier 3,Supermarket Type3,2.540961222022259,41
11.1,Regular,0.060302689,Frozen Foods,175.8712,,Tier 3,Grocery Store,1.908176155906766,28
,Low Fat,0.138269873,Soft Drinks,111.686,Small,Tier 1,Grocery Store,2.1477394180727476,41
7.42,Regular,0.036109859,Seafood,186.5582,,Tier 3,Grocery Store,1.9214031539884089,28
16.35,Low Fat,0.020579897,Fruits and Vegetables,52.1324,Medium,Tier 1,Supermarket Type1,2.351466859227437,27
19.1,Regular,0.025912378,Fruits and Vegetables,146.8418,Medium,Tier 1,Supermarket Type1,2.5460367251637046,27
,Regular,0.086077865,Fruits and Vegetables,143.8102,Small,Tier 1,Grocery Store,2.0328355062988726,41
5.19,Regular,0.044432887,Meat,102.899,Medium,Tier 3,Supermarket Type2,2.524785189554795,17
11.8,Low Fat,0.115346634,Soft Drinks,200.2084,Medium,Tier 1,Supermarket Type1,2.866889713427588,27
11.35,Regular,0.063226306,Dairy,87.9856,Small,Tier 1,Supermarket Type1,2.4934222491349205,29
15.2,low fat,0.03366718,Household,109.6912,,Tier 2,Supermarket Type1,2.477515463881216,24
11.5,Low Fat,0.173867958,Fruits and Vegetables,128.8652,,Tier 2,Supermarket Type1,2.448460995991614,24
20.25,Regular,0.022936488,Baking Goods,240.8538,Small,Tier 2,Supermarket Type1,3.0719957927739823,22
10.1,Low Fat,0.054585372,Health and Hygiene,196.5084,High,Tier 3,Supermarket Type1,2.2224661943888218,39
13.1,Low Fat,0.020913071,Dairy,120.1782,,Tier 2,Supermarket Type1,2.5901846057091023,24
12.0,Low Fat,0.104230135,Health and Hygiene,259.5278,Small,Tier 1,Supermarket Type1,2.672637566402983,29
19.0,Low Fat,0.111923422,Frozen Foods,106.5622,Small,Tier 1,Supermarket Type1,2.604482021298871,29
19.7,Low Fat,0.024756031,Soft Drinks,83.8592,Medium,Tier 3,Supermarket Type2,1.9917546572659777,17
,Regular,0.135375727,Fruits and Vegetables,256.133,Small,Tier 1,Grocery Store,2.000325010396831,41
18.6,Low Fat,0.012679226,Household,120.9414,,Tier 2,Supermarket Type1,2.6824225734967047,24
11.5,LF,0.173483253,Fruits and Vegetables,129.0652,Small,Tier 2,Supermarket Type1,2.7721304328082743,22
16.75,Low Fat,0.045138797,Snack Foods,187.9556,,Tier 2,Supermarket Type1,2.6990474508317277,24
18.85,Low Fat,0.04282359,Canned,254.433,Medium,Tier 3,Supermarket Type2,2.594100595640303,17
6.135,Low Fat,0.115010655,Soft Drinks,161.5236,Small,Tier 2,Supermarket Type1,2.4478293793654022,22
20.7,Low Fat,0.169776346,Canned,184.4266,Small,Tier 2,Supermarket Type1,2.7916225285168936,22
17.6,Low Fat,0.041608488,Soft Drinks,165.4526,Small,Tier 2,Supermarket Type1,2.5235103657376916,22
16.0,Low Fat,0.072608647,Household,228.3668,High,Tier 3,Supermarket Type1,2.9209119513971054,39
8.92,Low Fat,0.130191993,Household,176.837,,Tier 2,Supermarket Type1,2.604482021298871,24
17.75,Low Fat,0.111931193,Others,108.8912,,Tier 2,Supermarket Type1,2.062593342828069,19
15.6,Low Fat,0.116913245,Frozen Foods,78.167,Small,Tier 1,Supermarket Type1,2.558772114387681,29
,Regular,0.13511877,Soft Drinks,232.9958,Small,Tier 1,Grocery Store,2.351466859227437,41
17.75,Regular,0.063416566,Baking Goods,154.6656,,Tier 3,Grocery Store,2.047541540209989,28
5.73,Low Fat,0.075943184,Soft Drinks,85.5882,,Tier 3,Grocery Store,1.9027005209989696,28
5.73,Low Fat,0.05190652,Soft Drinks,188.1898,,Tier 2,Supermarket Type1,2.493977391714895,24
9.3,Low Fat,0.175060504,Snack Foods,106.7964,Medium,Tier 3,Supermarket Type2,2.188373062592034,17
20.2,Low Fat,0.099893424,Household,187.6898,Small,Tier 2,Supermarket Type1,2.8137381285695304,22
,Low Fat,0.178923163,Fruits and Vegetables,55.7298,Small,Tier 1,Grocery Store,1.8885076919083494,41
12.15,Low Fat,0.0,Starchy Foods,119.244,Small,Tier 2,Supermarket Type1,2.6768859736397803,22
21.35,Low Fat,0.068765205,Canned,260.4278,High,Tier 3,Supermarket Type1,2.787443498459674,39
20.2,Regular,0.096906831,Meat,175.5028,Medium,Tier 3,Supermarket Type2,3.0095469856669017,17
6.57,Low Fat,0.096862255,Household,193.982,Small,Tier 2,Supermarket Type1,2.6339976268851357,22
19.35,Regular,0.062528426,Baking Goods,166.9184,Small,Tier 1,Supermarket Type1,2.753297772528222,29
8.6,Low Fat,0.032621545,Health and Hygiene,143.2154,Small,Tier 1,Supermarket Type1,2.6060145230664684,29
8.51,Low Fat,0.05190268,Household,142.247,High,Tier 3,Supermarket Type1,2.7045905783338746,39
,Regular,0.170246782,Fruits and Vegetables,141.5838,Medium,Tier 3,Supermarket Type3,2.7458022734248573,41
7.5,Low Fat,0.054610829,Frozen Foods,237.1906,,Tier 3,Grocery Store,1.9815338737228205,28
14.3,Low Fat,0.127517605,Frozen Foods,86.0224,Small,Tier 2,Supermarket Type1,2.3780275176967947,22
15.0,Low Fat,0.064271703,Hard Drinks,45.506,,Tier 2,Supermarket Type1,2.155535743757034,24
14.3,Low Fat,0.13030659,Baking Goods,75.7328,High,Tier 3,Supermarket Type1,2.2328598825523245,39
10.195,Low Fat,0.187841082,Hard Drinks,112.486,,Tier 3,Grocery Store,1.8060263775564724,28
6.825,Regular,0.046625941,Canned,154.9998,Small,Tier 2,Supermarket Type1,2.7289666028473216,22
12.65,LF,0.035410748,Baking Goods,231.401,Small,Tier 1,Supermarket Type1,2.596723297601268,29
11.15,Low Fat,0.032250092,Health and Hygiene,164.0526,Small,Tier 2,Supermarket Type1,2.8827358080478755,22
19.1,Low Fat,0.045378573,Dairy,42.4138,Medium,Tier 1,Supermarket Type1,1.9877103977467248,27
18.85,Low Fat,0.0926587,Baking Goods,131.4284,,Tier 3,Grocery Store,2.007381290675744,28
19.6,Low Fat,0.024222321,Dairy,45.5718,Small,Tier 2,Supermarket Type1,2.354799944479215,22
15.1,Low Fat,0.055518167,Fruits and Vegetables,217.3166,,Tier 2,Supermarket Type1,2.451914654014053,19
,Low Fat,0.031946638,Canned,51.6008,Medium,Tier 3,Supermarket Type3,2.555980201549544,41
6.425,Low Fat,0.093983518,Fruits and Vegetables,175.5712,,Tier 2,Supermarket Type1,2.4336365523920342,19
8.88,LF,0.098822387,Household,209.627,,Tier 2,Supermarket Type1,2.567361987668663,24
12.3,Low Fat,0.009410528,Baking Goods,73.738,Small,Tier 1,Supermarket Type1,2.4547152610255516,29
12.85,Low Fat,0.169139066,Frozen Foods,46.406,Medium,Tier 3,Supermarket Type2,1.9222626508222445,17
11.35,Regular,0.043122189,Fruits and Vegetables,197.9742,High,Tier 3,Supermarket Type1,2.369998782651962,39
,Low Fat,0.035769657,Soft Drinks,40.9138,Medium,Tier 3,Supermarket Type3,2.4689885043763167,41
19.0,Regular,0.10361083,Fruits and Vegetables,228.372,Medium,Tier 1,Supermarket Type1,2.342126443158312,27
10.195,Regular,0.044974051,Fruits and Vegetables,115.5808,Small,Tier 2,Supermarket Type1,2.565204866540498,22
8.27,Low Fat,0.018920019,Health and Hygiene,238.088,,Tier 2,Supermarket Type1,2.980763056457885,19
14.85,Regular,0.054142088,Baking Goods,124.1072,,Tier 2,Supermarket Type1,2.558772114387681,19
,Low Fat,0.0,Frozen Foods,98.241,Small,Tier 1,Grocery Store,2.0310898271405415,41
18.0,Low Fat,0.124645538,Frozen Foods,117.2124,Medium,Tier 1,Supermarket Type1,2.606931004942637,27
7.1,LF,0.110459828,Fruits and Vegetables,172.108,Medium,Tier 3,Supermarket Type2,2.624415302503461,17
8.355,Low Fat,0.013957308,Baking Goods,94.0462,,Tier 2,Supermarket Type1,2.4906334798322094,24
9.8,Regular,0.056386541,Breads,84.6908,Small,Tier 1,Supermarket Type1,2.176372342838538,29
18.2,Regular,0.012273747,Fruits and Vegetables,60.0904,,Tier 2,Supermarket Type1,2.403380360649956,19
,Regular,0.090473389,Frozen Foods,229.7984,Medium,Tier 3,Supermarket Type3,2.9681582214387445,41
14.65,Low Fat,0.083359391,Household,161.9552,Small,Tier 1,Supermarket Type1,2.87833575041268,29
,Low Fat,0.112161697,Canned,154.4682,Small,Tier 1,Grocery Store,1.874551641349881,41
9.695,Regular,0.128805815,Baking Goods,224.0404,Medium,Tier 3,Supermarket Type2,2.9573602409836157,17
,Low Fat,0.090596378,Others,106.6938,Medium,Tier 3,Supermarket Type3,2.6245123467218994,41
13.85,Regular,0.056637129,Breakfast,233.83,,Tier 2,Supermarket Type1,2.6966472208077987,19
7.75,Regular,0.083059634,Frozen Foods,35.7558,Medium,Tier 1,Supermarket Type1,2.229837983285407,27
11.8,Regular,0.014115626,Frozen Foods,178.5344,,Tier 2,Supermarket Type1,2.762352027572268,24
12.3,Low Fat,0.076866235,Household,247.146,Medium,Tier 3,Supermarket Type2,2.1705607168689025,17
16.0,Regular,0.099188598,Frozen Foods,88.9856,High,Tier 3,Supermarket Type1,2.528330917149334,39
11.5,Low Fat,0.021010687,Health and Hygiene,131.3942,Medium,Tier 1,Supermarket Type1,2.3491560300265646,27
,Regular,0.057143515,Meat,151.8366,Medium,Tier 3,Supermarket Type3,2.9786480297863096,41
7.36,Low Fat,0.052607932,Frozen Foods,56.3588,,Tier 2,Supermarket Type1,2.2854577613667466,19
7.64,Regular,0.070645636,Snack Foods,91.212,High,Tier 3,Supermarket Type1,2.155535743757034,39
17.75,Low Fat,0.014568036,Fruits and Vegetables,158.1262,High,Tier 3,Supermarket Type1,2.8319747703412212,39
17.75,Low Fat,0.073524776,Seafood,34.8216,Medium,Tier 1,Supermarket Type1,1.9484411726517181,27
7.27,Low Fat,0.046559448,Health and Hygiene,100.5384,Small,Tier 1,Supermarket Type1,2.654258332201082,29
20.2,Regular,0.039247736,Breakfast,157.663,Small,Tier 1,Supermarket Type1,2.3984944156024586,29
16.0,Low Fat,0.040945898,Snack Foods,143.1496,Small,Tier 1,Supermarket Type1,2.6255781788081958,29
9.5,Low Fat,0.031331581,Fruits and Vegetables,111.1228,Medium,Tier 1,Supermarket Type1,2.2526846054975302,27
19.1,Low Fat,0.096929994,Fruits and Vegetables,233.8958,,Tier 2,Supermarket Type1,2.602325857881506,24
15.0,Regular,0.026840766,Baking Goods,219.8456,Small,Tier 1,Supermarket Type1,2.8897686110959033,29
7.035,Low Fat,0.0,Frozen Foods,262.691,High,Tier 3,Supermarket Type1,2.9696727256933557,39
19.75,Low Fat,0.041429246,Fruits and Vegetables,117.2466,Medium,Tier 1,Supermarket Type1,2.6227616951513832,27
,Regular,0.0,Frozen Foods,145.276,Medium,Tier 3,Supermarket Type3,2.9191648537173474,41
,Regular,0.0,Dairy,196.4794,Medium,Tier 3,Supermarket Type3,2.957444363247658,41
11.8,Regular,0.025978802,Meat,102.5674,,Tier 2,Supermarket Type1,2.5206897798321575,24
,Regular,0.066006824,Dairy,126.2704,Small,Tier 1,Grocery Store,1.9944192370109115,41
,Regular,0.0,Fruits and Vegetables,178.5318,Small,Tier 1,Grocery Store,1.9144284305209538,41
19.1,Low Fat,0.045492697,Dairy,40.3138,Medium,Tier 3,Supermarket Type2,2.18941012552963,17
13.6,Regular,0.043618827,Fruits and Vegetables,156.7946,High,Tier 3,Supermarket Type1,2.701908143317662,39
5.34,Regular,0.005963881,Snack Foods,99.5358,Small,Tier 1,Supermarket Type1,2.474891116138755,29
18.2,Low Fat,0.08982696,Fruits and Vegetables,197.111,High,Tier 3,Supermarket Type1,2.2196570709251597,39
12.15,Low Fat,0.079431643,Health and Hygiene,38.6506,Small,Tier 1,Supermarket Type1,2.305046774723928,29
14.35,Low Fat,0.017135155,Health and Hygiene,109.8228,,Tier 2,Supermarket Type1,2.526055523413569,19
17.35,Low Fat,0.056005781,Baking Goods,99.2016,Medium,Tier 1,Supermarket Type1,2.4983876804866245,27
10.695,Regular,0.145253944,Snack Foods,156.8972,,Tier 3,Grocery Store,2.1563046173733493,28
7.22,Regular,0.0383808,Baking Goods,62.351,Medium,Tier 1,Supermarket Type1,2.335605175682671,27
19.1,Low Fat,0.03856376,Fruits and Vegetables,209.2586,Small,Tier 1,Supermarket Type1,2.7388092691488204,29
8.26,Regular,0.032625074,Soft Drinks,124.673,,Tier 2,Supermarket Type1,2.5605062914684757,19
,Regular,0.069909188,Soft Drinks,163.2868,Small,Tier 1,Grocery Store,2.169826550787122,41
14.0,Regular,0.037491314,Frozen Foods,164.2526,High,Tier 3,Supermarket Type1,2.5537546983896062,39
6.615,Regular,0.09234651,Canned,251.8408,Medium,Tier 3,Supermarket Type2,2.862368326741122,17
14.15,Low Fat,0.183879453,Soft Drinks,82.9276,,Tier 2,Supermarket Type1,2.535072385509094,24
11.8,Regular,0.107274301,Dairy,221.1772,,Tier 2,Supermarket Type1,2.733079638451537,24
,Regular,0.047570401,Frozen Foods,125.7362,Medium,Tier 3,Supermarket Type3,2.722714502302416,41
19.2,Low Fat,0.100640587,Frozen Foods,112.6886,,Tier 2,Supermarket Type1,2.5484289534077122,19
18.85,Low Fat,0.036111038,Meat,58.1562,,Tier 2,Supermarket Type1,2.422258419507687,24
17.0,Regular,0.140090284,Canned,265.1884,Medium,Tier 3,Supermarket Type2,2.988338314395807,17
12.5,Low Fat,0.031225303,Fruits and Vegetables,102.899,,Tier 2,Supermarket Type1,2.612082249742787,19
,Low Fat,0.086752988,Dairy,98.141,Medium,Tier 3,Supermarket Type3,2.540961222022259,41
8.6,Regular,0.040369315,Canned,189.753,Medium,Tier 3,Supermarket Type2,2.702620015041509,17
9.3,Low Fat,0.043777415,Hard Drinks,192.9846,Small,Tier 2,Supermarket Type1,2.9736986674359516,22
7.27,Low Fat,0.046631836,Health and Hygiene,98.4384,Medium,Tier 1,Supermarket Type1,2.510242545805937,27
11.8,Regular,0.076839735,Snack Foods,34.9558,Medium,Tier 1,Supermarket Type1,2.096709831011409,27
16.35,Low Fat,0.0,Fruits and Vegetables,198.5426,Small,Tier 1,Supermarket Type1,2.4697317506145664,29
,Low Fat,0.099478451,Snack Foods,194.4452,Medium,Tier 3,Supermarket Type3,2.877317554635787,41
20.0,Low Fat,0.034369528,Baking Goods,43.7086,Small,Tier 1,Supermarket Type1,2.33779310629719,29
5.82,Low Fat,0.0,Household,169.379,High,Tier 3,Supermarket Type1,2.6424178891669947,39
18.75,Low Fat,0.01035692,Household,208.3954,High,Tier 3,Supermarket Type1,2.6859871775205773,39
9.5,Regular,0.104488444,Canned,77.896,Small,Tier 2,Supermarket Type1,2.5855808986441375,22
,Low Fat,0.028456456,Fruits and Vegetables,43.5454,Medium,Tier 3,Supermarket Type3,2.289520864745403,41
10.5,Low Fat,0.027271252,Household,171.6106,Small,Tier 2,Supermarket Type1,2.667909058677634,22
20.5,Low Fat,0.036346224,Frozen Foods,72.9696,Small,Tier 2,Supermarket Type1,2.223087081972258,22
12.3,Regular,0.064984487,Starchy Foods,92.5804,,Tier 2,Supermarket Type1,2.631148504316004,19
13.1,reg,0.044372393,Fruits and Vegetables,180.3318,Medium,Tier 3,Supermarket Type2,2.7074106506353712,17
11.395,Low Fat,0.009934335,Health and Hygiene,47.2034,,Tier 2,Supermarket Type1,2.07238569756067,19
8.93,Low Fat,0.013253936,Household,56.4614,,Tier 2,Supermarket Type1,2.3164031283297346,19
18.2,Low Fat,0.089884775,Fruits and Vegetables,195.111,Small,Tier 2,Supermarket Type1,2.795695876990085,22
19.7,Low Fat,0.053178425,Fruits and Vegetables,55.993,High,Tier 3,Supermarket Type1,2.342126443158312,39
14.1,Low Fat,0.089660816,Canned,140.0496,Small,Tier 2,Supermarket Type1,2.4757680639024873,22
7.67,Low Fat,0.185889129,Household,35.4216,,Tier 2,Supermarket Type1,1.9045380003158083,19
,Regular,0.0,Canned,78.896,Small,Tier 1,Grocery Store,2.1143986856130903,41
14.15,Regular,0.024503972,Fruits and Vegetables,195.111,Medium,Tier 3,Supermarket Type2,2.3660121821167523,17
11.6,Regular,0.143990173,Dairy,239.6222,Small,Tier 2,Supermarket Type1,2.644263802304731,22
18.85,Low Fat,0.042891098,Canned,257.633,,Tier 2,Supermarket Type1,2.926698445441428,19
15.6,Regular,0.046023105,Snack Foods,169.2132,,Tier 2,Supermarket Type1,2.6639961681232687,19
6.385,Low Fat,0.084179812,Hard Drinks,109.0596,Medium,Tier 3,Supermarket Type2,2.5764185288148553,17
16.1,Regular,0.025050746,Fruits and Vegetables,97.141,Medium,Tier 3,Supermarket Type2,2.4837071155113164,17
9.0,Low Fat,0.065515067,Snack Foods,178.137,Medium,Tier 3,Supermarket Type2,2.3883205439849395,17
,Regular,0.080695806,Snack Foods,51.3008,Medium,Tier 3,Supermarket Type3,2.291031604498975,41
6.635,Low Fat,0.027222517,Household,174.0396,,Tier 2,Supermarket Type1,2.6007780492260077,19
,Low Fat,0.054366282,Health and Hygiene,199.6084,Medium,Tier 3,Supermarket Type3,3.032025290350729,41
20.75,Low Fat,0.021232318,Soft Drinks,151.1024,High,Tier 3,Supermarket Type1,2.6495665210855837,39
6.63,Regular,0.104183308,Baking Goods,166.15,Medium,Tier 1,Supermarket Type1,2.8046356780577835,27
8.42,Low Fat,0.070856383,Household,217.4192,Medium,Tier 3,Supermarket Type2,2.134837631169052,17
5.15,Regular,0.061272194,Meat,125.6388,Medium,Tier 1,Supermarket Type1,2.540230325337105,27
,Regular,0.019107027,Soft Drinks,48.4692,Medium,Tier 3,Supermarket Type3,2.381493226730754,41
,Low Fat,0.0,Frozen Foods,100.7042,Medium,Tier 3,Supermarket Type3,2.7397441273566407,41
15.1,Low Fat,0.052329172,Meat,243.1512,Small,Tier 2,Supermarket Type1,2.8701186248572914,22
15.35,Regular,0.055103174,Meat,149.7734,Small,Tier 2,Supermarket Type1,2.6996053606308834,22
,Low Fat,0.015397129,Household,194.911,Small,Tier 1,Grocery Store,1.9348429788584847,41
12.85,Low Fat,0.033271818,Fruits and Vegetables,196.5768,Medium,Tier 1,Supermarket Type1,2.948690478810828,27
,Low Fat,0.053971566,Snack Foods,141.2154,Medium,Tier 3,Supermarket Type3,2.7338095694564712,41
7.475,LF,0.075713578,Household,156.4656,Small,Tier 2,Supermarket Type1,2.655332859135364,22
8.27,Low Fat,0.01889024,Health and Hygiene,238.188,Medium,Tier 3,Supermarket Type2,2.8052449180649046,17
