Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Age
,Regular,0.133673087,Canned,41.548,Medium,Tier 3,Supermarket Type3,918.804,41
6.15,Low Fat,0.046459438,Baking Goods,100.5384,Medium,Tier 3,Supermarket Type2,1675.1528,17
13.65,Regular,0.080573371,Frozen Foods,260.1936,High,Tier 3,Supermarket Type1,3914.904,39
13.35,Regular,0.149669322,Snack Foods,180.266,,Tier 2,Supermarket Type1,898.83,24
10.5,Regular,0.025041738,Fruits and Vegetables,218.7508,,Tier 2,Supermarket Type1,3255.762,24
7.865,Low Fat,0.061405051,Breakfast,166.3526,,Tier 2,Supermarket Type1,1973.4312,19
12.85,Low Fat,0.169139066,Frozen Foods,46.406,Medium,Tier 3,Supermarket Type2,186.424,17
20.25,Regular,0.014823358,Dairy,190.7162,,Tier 2,Supermarket Type1,1154.4972,24
5.15,Regular,0.061165512,Meat,125.6388,Small,Tier 2,Supermarket Type1,2848.2924,22
13.6,Low Fat,0.117537563,Snack Foods,195.4136,High,Tier 3,Supermarket Type1,5443.5808,39
9.0,Low Fat,0.086088353,Snack Foods,168.7816,Medium,Tier 1,Supermarket Type1,3355.632,27
6.365,Low Fat,0.007363189,Frozen Foods,63.2536,,Tier 2,Supermarket Type1,1225.072,24
13.5,Low Fat,0.0,Baking Goods,84.654,Medium,Tier 1,Supermarket Type1,1211.756,27
19.1,Low Fat,0.097127867,Fruits and Vegetables,234.4958,Medium,Tier 3,Supermarket Type2,1635.8706,17
18.25,Low Fat,0.012272797,Fruits and Vegetables,160.2894,Small,Tier 2,Supermarket Type1,3235.788,22
,Regular,0.214139786,Fruits and Vegetables,102.4016,Small,Tier 1,Grocery Store,202.4032,41
9.895,Regular,0.048860587,Frozen Foods,260.2278,Medium,Tier 3,Supermarket Type2,4165.2448,17
10.1,Low Fat,0.279783532,Soft Drinks,241.8512,,Tier 3,Grocery Store,484.7024,28
14.5,Regular,0.058946687,Fruits and Vegetables,168.6448,,Tier 2,Supermarket Type1,2897.5616,24
12.65,Low Fat,0.063146492,Soft Drinks,159.6578,Medium,Tier 3,Supermarket Type2,962.7468,17
15.7,Regular,0.027729547,Canned,169.379,Medium,Tier 3,Supermarket Type2,1528.011,17
,Regular,0.164391573,Fruits and Vegetables,62.8194,Small,Tier 1,Grocery Store,61.9194,41
5.75,Regular,0.075322658,Dairy,116.3176,,Tier 2,Supermarket Type1,2519.3872,24
12.65,Low Fat,0.047197936,Others,114.1202,High,Tier 3,Supermarket Type1,3488.1262,39
11.5,Regular,0.020611526,Dairy,84.954,,Tier 2,Supermarket Type1,865.54,24
10.6,Low Fat,0.011106465,Breads,42.7454,Medium,Tier 1,Supermarket Type1,419.454,27
6.635,Regular,0.046277956,Frozen Foods,36.7506,Medium,Tier 3,Supermarket Type2,75.9012,17
15.35,Low Fat,0.0,Snack Foods,88.283,Small,Tier 1,Supermarket Type1,1797.66,29
9.8,Regular,0.045522854,Baking Goods,35.0874,,Tier 2,Supermarket Type1,352.874,19
7.84,Regular,0.154120252,Canned,51.935,Medium,Tier 3,Supermarket Type2,199.74,17
16.0,Low Fat,0.077290355,Fruits and Vegetables,44.5086,,Tier 2,Supermarket Type1,713.7376,19
17.85,Low Fat,0.087963415,Breads,193.3794,,Tier 2,Supermarket Type1,4291.7468,19
12.65,LF,0.035410748,Baking Goods,231.401,Small,Tier 1,Supermarket Type1,2067.309,29
9.6,Low Fat,0.006708517,Household,164.6184,Medium,Tier 1,Supermarket Type1,2972.1312,27
20.1,Regular,0.022460102,Fruits and Vegetables,226.8036,Medium,Tier 1,Supermarket Type1,3415.554,27
13.35,Low Fat,0.0,Snack Foods,238.7564,Medium,Tier 3,Supermarket Type2,1906.8512,17
10.8,Low Fat,0.061446997,Soft Drinks,150.4024,,Tier 2,Supermarket Type1,2884.2456,19
,Low Fat,0.112349962,Soft Drinks,39.1848,Medium,Tier 3,Supermarket Type3,559.272,41
6.75,Regular,0.10821852,Dairy,96.3752,Small,Tier 2,Supermarket Type1,1342.2528,22
16.25,Regular,0.049074897,Fruits and Vegetables,154.2682,,Tier 2,Supermarket Type1,3354.3004,24
17.6,Low Fat,0.105042025,Snack Foods,163.8868,Medium,Tier 1,Supermarket Type1,3111.9492,27
8.31,Regular,0.115857223,Snack Foods,179.1028,Medium,Tier 1,Supermarket Type1,3896.2616,27
13.3,Regular,0.0713931,Fruits and Vegetables,61.0536,High,Tier 3,Supermarket Type1,1592.5936,39
19.35,Low Fat,0.026329989,Fruits and Vegetables,169.2474,,Tier 2,Supermarket Type1,3705.8428,19
5.785,Regular,0.040587146,Snack Foods,180.366,,Tier 2,Supermarket Type1,1258.362,19
4.92,Low Fat,0.045955031,Baking Goods,199.1084,Small,Tier 1,Supermarket Type1,2182.4924,29
14.0,Regular,0.136328794,Frozen Foods,54.864,Medium,Tier 3,Supermarket Type2,319.584,17
,Low Fat,0.0311868,Others,39.548,Medium,Tier 3,Supermarket Type3,759.012,41
12.65,Regular,0.076198809,Frozen Foods,191.3846,,Tier 2,Supermarket Type1,2675.1844,24
14.5,Low Fat,0.019471688,Others,164.821,Small,Tier 2,Supermarket Type1,2120.573,22
,Regular,0.057762301,Fruits and Vegetables,237.3564,Medium,Tier 3,Supermarket Type3,2145.2076,41
7.235,Low Fat,0.076855628,Household,116.0492,Small,Tier 1,Supermarket Type1,1969.4364,29
,Regular,0.07802465,Snack Foods,171.4422,Medium,Tier 3,Supermarket Type3,3448.844,41
12.6,Regular,0.062827447,Frozen Foods,105.099,,Tier 2,Supermarket Type1,1444.786,24
7.21,Regular,0.144856342,Snack Foods,100.5332,Medium,Tier 1,Supermarket Type1,1127.8652,27
,Low Fat,0.04506213,Fruits and Vegetables,167.5474,Small,Tier 1,Grocery Store,1010.6844,41
7.72,Low Fat,0.05193741,Fruits and Vegetables,77.9986,High,Tier 3,Supermarket Type1,934.7832,39
13.1,Low Fat,0.07494003,Dairy,75.0354,Small,Tier 1,Supermarket Type1,902.8248,29
,Regular,0.071806046,Canned,186.5924,Medium,Tier 3,Supermarket Type3,5182.5872,41
19.1,Low Fat,0.045492697,Dairy,40.3138,Medium,Tier 3,Supermarket Type2,527.9794,17
12.5,Regular,0.062343432,Baking Goods,199.7426,Small,Tier 1,Supermarket Type1,593.2278,29
7.63,Low Fat,0.061409711,Soft Drinks,94.6436,,Tier 2,Supermarket Type1,1607.2412,19
,Regular,0.049842613,Fruits and Vegetables,164.2526,Medium,Tier 3,Supermarket Type3,3946.8624,41
13.3,Low Fat,0.080257683,Dairy,232.63,,Tier 2,Supermarket Type1,1864.24,19
16.7,Regular,0.042610897,Dairy,117.2782,Small,Tier 2,Supermarket Type1,715.0692,22
16.25,Low Fat,0.057485328,Fruits and Vegetables,126.2046,Medium,Tier 1,Supermarket Type1,1867.569,27
5.26,Regular,0.042008667,Baking Goods,162.6868,,Tier 2,Supermarket Type1,3767.0964,19
5.635,Low Fat,0.103693024,Baking Goods,149.905,Medium,Tier 3,Supermarket Type2,2546.685,17
13.1,Low Fat,0.020870744,Dairy,117.3782,Small,Tier 1,Supermarket Type1,1787.673,29
13.85,Low Fat,0.034624104,Hard Drinks,115.0492,Medium,Tier 1,Supermarket Type1,4054.722,27
11.85,Low Fat,0.222063351,Dairy,99.6726,,Tier 3,Grocery Store,195.7452,28
19.7,Regular,0.018024769,Meat,104.499,Small,Tier 1,Supermarket Type1,1031.99,29
16.5,Regular,0.160624116,Snack Foods,143.8128,,Tier 2,Supermarket Type1,2588.6304,19
,Regular,0.029578726,Dairy,143.5786,Medium,Tier 3,Supermarket Type3,3756.4436,41
19.85,Low Fat,0.008762556,Dairy,266.6884,,Tier 3,Grocery Store,264.9884,28
20.0,Low Fat,0.081492092,Others,35.519,,Tier 2,Supermarket Type1,1025.332,24
6.03,Low Fat,0.0226994,Dairy,176.4028,Small,Tier 2,Supermarket Type1,4250.4672,22
14.0,Regular,0.0,Frozen Foods,53.064,Small,Tier 2,Supermarket Type1,905.488,22
11.1,Low Fat,0.0,Household,119.1124,Small,Tier 1,Supermarket Type1,1303.6364,29
11.8,Low Fat,0.113559058,Soft Drinks,184.2924,,Tier 2,Supermarket Type1,1850.924,24
9.695,Regular,0.128176489,Baking Goods,224.8404,High,Tier 3,Supermarket Type1,3600.6464,39
11.6,Low Fat,0.037793818,Health and Hygiene,99.3042,,Tier 2,Supermarket Type1,2281.6966,19
7.42,Low Fat,0.020374875,Snack Foods,248.0092,High,Tier 3,Supermarket Type1,1245.046,39
10.3,Low Fat,0.0,Health and Hygiene,154.663,High,Tier 3,Supermarket Type1,2816.334,39
19.5,Low Fat,0.128181759,Breads,156.1314,Small,Tier 2,Supermarket Type1,2792.3652,22
17.1,Regular,0.046903482,Canned,142.0838,,Tier 2,Supermarket Type1,2528.7084,24
,LF,0.032024659,Meat,62.7194,Medium,Tier 3,Supermarket Type3,1857.582,41
15.85,Regular,0.110010191,Frozen Foods,38.8506,Small,Tier 2,Supermarket Type1,341.5554,22
,Low Fat,0.084245356,Health and Hygiene,164.6526,Small,Tier 1,Grocery Store,657.8104,41
13.35,Low Fat,0.038519399,Snack Foods,236.8564,Small,Tier 2,Supermarket Type1,5005.4844,22
13.3,Low Fat,0.079739853,Dairy,233.03,High,Tier 3,Supermarket Type1,5359.69,39
19.25,LF,0.108010006,Household,33.3558,Small,Tier 2,Supermarket Type1,713.0718,22
18.85,Regular,0.138585859,Snack Foods,252.4724,,Tier 2,Supermarket Type1,3271.7412,24
18.6,Low Fat,0.076841095,Snack Foods,162.2236,Small,Tier 2,Supermarket Type1,2900.2248,22
13.65,Low Fat,0.015976249,Breads,230.2668,Medium,Tier 3,Supermarket Type2,2994.7684,17
10.3,Regular,0.050353695,Canned,78.696,,Tier 2,Supermarket Type1,1757.712,19
13.35,Low Fat,0.017821466,Dairy,75.1012,,Tier 2,Supermarket Type1,1366.2216,24
7.935,Low Fat,0.031730739,Household,261.091,Small,Tier 2,Supermarket Type1,2366.919,22
,Low Fat,0.097937252,Meat,98.9042,Medium,Tier 3,Supermarket Type3,4960.21,41
13.15,Low Fat,0.092854963,Household,158.7604,,Tier 2,Supermarket Type1,3010.7476,24
16.6,Low Fat,0.227189581,Hard Drinks,173.9422,,Tier 3,Grocery Store,172.4422,28
19.2,Low Fat,0.041227831,Household,129.831,Small,Tier 1,Supermarket Type1,1947.465,29
19.85,Regular,0.020858779,Snack Foods,62.8194,High,Tier 3,Supermarket Type1,928.791,39
5.63,Regular,0.024520854,Meat,102.8306,High,Tier 3,Supermarket Type1,1986.0814,39
10.3,Regular,0.030693756,Fruits and Vegetables,114.2176,Medium,Tier 3,Supermarket Type2,2175.8344,17
13.85,Low Fat,0.034640466,Hard Drinks,116.1492,,Tier 2,Supermarket Type1,1274.3412,24
13.8,Regular,0.0,Fruits and Vegetables,74.3012,,Tier 2,Supermarket Type1,1669.8264,24
9.6,Low Fat,0.036341539,Fruits and Vegetables,142.9154,Medium,Tier 1,Supermarket Type1,3261.7542,27
,Regular,0.0204702,Dairy,88.254,Medium,Tier 3,Supermarket Type3,2510.066,41
,Regular,0.051366901,Baking Goods,77.0644,Medium,Tier 3,Supermarket Type3,3221.1404,41
16.2,Regular,0.128315409,Frozen Foods,178.137,High,Tier 3,Supermarket Type1,3881.614,39
,Regular,0.014497036,Dairy,150.8708,Small,Tier 1,Grocery Store,150.4708,41
,Low Fat,0.066828857,Household,114.186,Medium,Tier 3,Supermarket Type3,1924.162,41
6.965,Low Fat,0.047784475,Household,158.8604,,Tier 3,Grocery Store,316.9208,28
,Regular,0.043810028,Baking Goods,181.395,Medium,Tier 3,Supermarket Type3,6042.135,41
20.7,Regular,0.047491371,Dairy,213.9876,Small,Tier 1,Supermarket Type1,2143.876,29
12.15,Low Fat,0.026010729,Starchy Foods,119.144,,Tier 2,Supermarket Type1,2157.192,19
20.2,Regular,0.121500143,Snack Foods,95.0752,,Tier 2,Supermarket Type1,2588.6304,24
18.5,Regular,0.045534457,Dairy,146.3102,Medium,Tier 1,Supermarket Type1,3645.255,27
,Low Fat,0.188038372,Snack Foods,146.4076,Small,Tier 1,Grocery Store,147.8076,41
20.85,Regular,0.062224479,Baking Goods,88.1514,Small,Tier 1,Supermarket Type1,1682.4766,29
12.65,Low Fat,0.069532901,Meat,51.8324,Medium,Tier 1,Supermarket Type1,1090.5804,27
15.85,Low Fat,0.043479126,Starchy Foods,36.7164,,Tier 2,Supermarket Type1,308.9312,19
12.8,Low Fat,0.076060037,Fruits and Vegetables,95.141,Small,Tier 1,Supermarket Type1,868.869,29
,Low Fat,0.0,Frozen Foods,190.9162,Medium,Tier 3,Supermarket Type3,5772.486,41
15.75,Low Fat,0.055154296,Baking Goods,195.5452,Medium,Tier 3,Supermarket Type2,1174.4712,17
,Low Fat,0.055121892,Dairy,196.7768,Medium,Tier 3,Supermarket Type3,5912.304,41
,Regular,0.094201477,Meat,213.356,Medium,Tier 3,Supermarket Type3,6817.792,41
,Low Fat,0.031946638,Canned,51.6008,Medium,Tier 3,Supermarket Type3,1821.6288,41
,Low Fat,0.057969482,Household,119.3124,Small,Tier 1,Grocery Store,474.0496,41
18.85,LF,0.052054819,Health and Hygiene,189.1846,Small,Tier 1,Supermarket Type1,2101.9306,29
15.25,Regular,0.065999008,Snack Foods,177.966,Medium,Tier 1,Supermarket Type1,2336.958,27
15.85,Low Fat,0.081953387,Breads,176.237,,Tier 2,Supermarket Type1,2646.555,24
9.695,Low Fat,0.0,Fruits and Vegetables,186.7898,,Tier 3,Grocery Store,561.2694,28
11.3,Low Fat,0.056387854,Baking Goods,245.4118,High,Tier 3,Supermarket Type1,6669.3186,39
11.8,Low Fat,0.058975504,Health and Hygiene,81.7618,Medium,Tier 3,Supermarket Type2,966.7416,17
13.5,Low Fat,0.12163321,Household,161.692,,Tier 3,Grocery Store,159.792,28
11.1,Low Fat,0.044814962,Snack Foods,174.4054,Small,Tier 2,Supermarket Type1,4027.4242,22
11.6,Low Fat,0.038578846,Dairy,56.1272,Medium,Tier 1,Supermarket Type1,671.1264,27
16.75,Low Fat,0.029785889,Snack Foods,38.9822,Medium,Tier 1,Supermarket Type1,628.5152,27
20.5,Regular,0.113045883,Fruits and Vegetables,194.1478,,Tier 2,Supermarket Type1,2906.217,19
11.6,Low Fat,0.037639672,Health and Hygiene,98.4042,Medium,Tier 1,Supermarket Type1,1388.8588,27
,Regular,0.08186804,Baking Goods,46.8034,Medium,Tier 3,Supermarket Type3,1069.2748,41
16.7,LF,0.102055777,Canned,184.0292,Small,Tier 1,Supermarket Type1,3101.2964,29
9.195,Low Fat,0.015856295,Baking Goods,81.6592,Small,Tier 2,Supermarket Type1,1403.5064,22
11.395,LF,0.0,Health and Hygiene,151.6708,High,Tier 3,Supermarket Type1,3460.8284,39
20.1,Regular,0.054455495,Frozen Foods,149.5366,Small,Tier 1,Supermarket Type1,2871.5954,29
,Regular,0.078758649,Fruits and Vegetables,116.3808,Small,Tier 1,Grocery Store,234.3616,41
5.63,Regular,0.024536636,Meat,106.1306,Small,Tier 2,Supermarket Type1,2090.612,22
14.65,Low Fat,0.171245426,Fruits and Vegetables,50.3692,High,Tier 3,Supermarket Type1,591.2304,39
,Regular,0.036551446,Snack Foods,62.7194,Small,Tier 1,Grocery Store,123.8388,41
10.8,Low Fat,0.049719026,Fruits and Vegetables,246.7144,Small,Tier 1,Supermarket Type1,5145.3024,29
8.01,Low Fat,0.070247589,Hard Drinks,37.5532,Small,Tier 1,Supermarket Type1,1366.2216,29
,Regular,0.015950066,Breads,47.7402,Medium,Tier 3,Supermarket Type3,1975.4286,41
21.25,LF,0.024650932,Household,146.0102,Small,Tier 2,Supermarket Type1,2916.204,22
19.7,Regular,0.081193712,Baking Goods,198.411,,Tier 2,Supermarket Type1,2553.343,19
14.1,LF,0.089677773,Canned,139.8496,Small,Tier 1,Supermarket Type1,1693.7952,29
,Low Fat,0.10080442,Baking Goods,45.4744,Medium,Tier 3,Supermarket Type3,1041.3112,41
8.895,Low Fat,0.0,Hard Drinks,232.9616,,Tier 2,Supermarket Type1,2812.3392,24
11.0,Low Fat,0.054939029,Health and Hygiene,101.4358,Small,Tier 1,Supermarket Type1,1608.5728,29
,Regular,0.043443753,Fruits and Vegetables,158.1946,Medium,Tier 3,Supermarket Type3,6942.9624,41
,Low Fat,0.034286109,Soft Drinks,173.1422,Medium,Tier 3,Supermarket Type3,5000.8238,41
18.0,Low Fat,0.039090105,Snack Foods,148.4418,,Tier 2,Supermarket Type1,4119.9704,24
18.85,Low Fat,0.137755834,Hard Drinks,161.8578,Medium,Tier 3,Supermarket Type2,3530.0716,17
,Low Fat,0.104348025,Snack Foods,156.263,Medium,Tier 3,Supermarket Type3,4850.353,41
,Low Fat,0.030554947,Hard Drinks,41.877,Medium,Tier 3,Supermarket Type3,1125.202,41
9.5,Regular,0.048883854,Starchy Foods,185.7898,Medium,Tier 3,Supermarket Type2,2619.2572,17
9.5,Regular,0.022093019,Meat,195.9452,Medium,Tier 1,Supermarket Type1,2348.9424,27
,Low Fat,0.034141213,Household,211.9218,Medium,Tier 3,Supermarket Type3,3419.5488,41
,Low Fat,0.011180843,Snack Foods,213.456,Medium,Tier 3,Supermarket Type3,4261.12,41
18.7,Low Fat,0.105104552,Frozen Foods,121.7072,Medium,Tier 3,Supermarket Type2,1347.5792,17
14.3,Regular,0.034404732,Baking Goods,98.1726,Small,Tier 2,Supermarket Type1,489.363,22
11.1,Regular,0.036083537,Frozen Foods,175.4712,Medium,Tier 1,Supermarket Type1,2988.1104,27
13.15,Regular,0.165616415,Fruits and Vegetables,172.6764,Medium,Tier 1,Supermarket Type1,2061.3168,27
,Low Fat,0.119371835,Dairy,45.2744,Medium,Tier 3,Supermarket Type3,905.488,41
15.3,Low Fat,0.038460297,Household,104.0332,,Tier 3,Grocery Store,205.0664,28
15.85,Low Fat,0.07871426,Canned,37.2506,,Tier 2,Supermarket Type1,493.3578,24
8.39,Regular,0.024243294,Frozen Foods,116.0176,Medium,Tier 1,Supermarket Type1,1603.2464,27
20.0,Regular,0.028180789,Fruits and Vegetables,46.8744,,Tier 2,Supermarket Type1,905.488,24
15.7,Regular,0.122657336,Fruits and Vegetables,110.1544,Medium,Tier 1,Supermarket Type1,1565.9616,27
13.35,Low Fat,0.064938448,Baking Goods,90.0804,Small,Tier 2,Supermarket Type1,1561.9668,22
7.575,Low Fat,0.055502454,Dairy,196.5768,,Tier 2,Supermarket Type1,1576.6144,24
9.8,Low Fat,0.024482644,Health and Hygiene,116.2492,Medium,Tier 3,Supermarket Type2,2896.23,17
18.75,Low Fat,0.034307348,Household,215.2218,Small,Tier 1,Supermarket Type1,4701.8796,29
5.03,Low Fat,0.008639333,Household,122.2756,High,Tier 3,Supermarket Type1,2059.9852,39
,Regular,0.0,Baking Goods,75.9328,Medium,Tier 3,Supermarket Type3,3012.0792,41
6.865,Low Fat,0.056830682,Snack Foods,214.0218,Small,Tier 1,Supermarket Type1,5556.7668,29
6.305,Regular,0.12301331,Snack Foods,93.2436,High,Tier 3,Supermarket Type1,2079.9592,39
15.7,Low Fat,0.045203854,Frozen Foods,180.266,Small,Tier 1,Supermarket Type1,1617.894,29
10.5,Regular,0.142827296,Breads,159.4578,,Tier 2,Supermarket Type1,3048.6982,24
,Low Fat,0.025612348,Fruits and Vegetables,168.2474,Medium,Tier 3,Supermarket Type3,3200.5006,41
20.2,Low Fat,0.099893424,Household,187.6898,Small,Tier 2,Supermarket Type1,3928.8858,22
20.6,Regular,0.030504756,Dairy,212.6244,Small,Tier 2,Supermarket Type1,3599.3148,22
9.195,Low Fat,0.107891398,Snack Foods,182.7634,Small,Tier 1,Supermarket Type1,3817.0314,29
10.0,Low Fat,0.073493831,Health and Hygiene,118.344,Medium,Tier 1,Supermarket Type1,1797.66,27
12.0,Low Fat,0.034112833,Canned,180.1976,Medium,Tier 3,Supermarket Type2,3984.1472,17
17.75,low fat,0.073559521,Seafood,33.9216,,Tier 2,Supermarket Type1,830.9184,24
14.3,Low Fat,0.122571209,Dairy,122.373,Small,Tier 1,Supermarket Type1,985.384,29
,Regular,0.037340835,Frozen Foods,163.1526,Medium,Tier 3,Supermarket Type3,3946.8624,41
14.5,Low Fat,0.062239081,Dairy,154.2998,Medium,Tier 3,Supermarket Type2,1691.7978,17
16.75,Low Fat,0.045009952,Snack Foods,186.8556,High,Tier 3,Supermarket Type1,2440.8228,39
15.5,Regular,0.086320509,Frozen Foods,48.1692,,Tier 2,Supermarket Type1,985.384,19
10.195,Low Fat,0.112203445,Hard Drinks,111.786,Small,Tier 2,Supermarket Type1,1697.79,22
17.25,Low Fat,0.035064318,Dairy,92.412,Small,Tier 1,Supermarket Type1,1304.968,29
8.315,Regular,0.035773394,Baking Goods,144.3444,,Tier 2,Supermarket Type1,3483.4656,19
11.6,Regular,0.077100381,Frozen Foods,172.4106,High,Tier 3,Supermarket Type1,1539.9954,39
,Regular,0.060800116,Meat,44.4744,Medium,Tier 3,Supermarket Type3,769.6648,41
,Regular,0.00978492,Starchy Foods,225.9062,Small,Tier 1,Grocery Store,451.4124,41
,Low Fat,0.09246392,Snack Foods,190.9504,Small,Tier 1,Grocery Store,383.5008,41
8.27,Low Fat,0.018797945,Health and Hygiene,241.288,High,Tier 3,Supermarket Type1,5512.824,39
13.65,Low Fat,0.03595391,Snack Foods,185.2924,Small,Tier 2,Supermarket Type1,3146.5708,22
15.6,Low Fat,0.063081713,Snack Foods,125.7704,,Tier 3,Grocery Store,250.3408,28
13.65,Low Fat,0.066657791,Frozen Foods,32.6558,,Tier 3,Grocery Store,67.9116,28
16.75,Low Fat,0.07585337,Health and Hygiene,36.8532,Medium,Tier 1,Supermarket Type1,1150.5024,27
,Regular,0.087936752,Fruits and Vegetables,115.9466,Medium,Tier 3,Supermarket Type3,4124.631,41
10.395,Low Fat,0.030281543,Baking Goods,116.3176,Medium,Tier 3,Supermarket Type2,1259.6936,17
,Low Fat,0.01520491,Snack Foods,197.2084,Medium,Tier 3,Supermarket Type3,4166.5764,41
7.76,Low Fat,0.05930285,Snack Foods,98.77,High,Tier 3,Supermarket Type1,1697.79,39
20.75,Low Fat,0.040421193,Fruits and Vegetables,122.173,,Tier 3,Grocery Store,369.519,28
15.1,Regular,0.157154813,Fruits and Vegetables,62.2194,,Tier 3,Grocery Store,185.7582,28
12.35,Regular,0.033813351,Meat,198.1426,Medium,Tier 1,Supermarket Type1,3757.1094,27
8.75,Regular,0.074778547,Fruits and Vegetables,186.3556,,Tier 2,Supermarket Type1,3567.3564,24
17.2,Regular,0.012012071,Canned,163.1184,Small,Tier 1,Supermarket Type1,4623.3152,29
20.75,reg,0.083606565,Frozen Foods,178.8318,Small,Tier 1,Supermarket Type1,3608.636,29
10.195,Regular,0.146662938,Frozen Foods,138.6838,Small,Tier 1,Supermarket Type1,2388.2246,29
8.365,Regular,0.039811272,Fruits and Vegetables,191.3188,High,Tier 3,Supermarket Type1,2285.0256,39
13.5,Regular,0.067859568,Dairy,60.1562,Small,Tier 2,Supermarket Type1,1599.9174,22
,Low Fat,0.135836915,Canned,93.8094,Medium,Tier 3,Supermarket Type3,3237.1196,41
9.8,Regular,0.056386541,Breads,84.6908,Small,Tier 1,Supermarket Type1,503.3448,29
,Low Fat,0.03046847,Starchy Foods,254.704,Medium,Tier 3,Supermarket Type3,3036.048,41
17.35,Regular,0.041474232,Frozen Foods,93.0804,Small,Tier 1,Supermarket Type1,826.9236,29
,Regular,0.061955439,Frozen Foods,145.1418,Medium,Tier 3,Supermarket Type3,4561.3958,41
8.42,Low Fat,0.070856383,Household,217.4192,Medium,Tier 3,Supermarket Type2,431.4384,17
8.05,Regular,0.164679597,Dairy,112.1518,Small,Tier 1,Supermarket Type1,1252.3698,29
7.655,Low Fat,0.031938828,Canned,114.1492,Small,Tier 2,Supermarket Type1,1158.492,22
20.6,Low Fat,0.083473583,Baking Goods,120.8756,,Tier 2,Supermarket Type1,1211.756,19
20.85,Low Fat,0.062606583,Frozen Foods,192.2478,,Tier 3,Grocery Store,387.4956,28
,Low Fat,0.098629062,Fruits and Vegetables,90.6462,Medium,Tier 3,Supermarket Type3,2406.2012,41
14.85,Regular,0.035227697,Fruits and Vegetables,159.5578,High,Tier 3,Supermarket Type1,2085.9514,39
15.1,Regular,0.0,Fruits and Vegetables,146.2786,,Tier 3,Grocery Store,433.4358,28
8.275,Low Fat,0.110197977,Household,104.2306,High,Tier 3,Supermarket Type1,3658.571,39
11.0,Regular,0.057011062,Fruits and Vegetables,241.9512,High,Tier 3,Supermarket Type1,2908.2144,39
12.1,Low Fat,0.01545846,Household,166.0526,Medium,Tier 1,Supermarket Type1,3617.9572,27
10.895,Low Fat,0.0358031,Fruits and Vegetables,130.3284,Medium,Tier 1,Supermarket Type1,2504.7396,27
13.3,Regular,0.071597469,Fruits and Vegetables,60.8536,,Tier 2,Supermarket Type1,918.804,24
8.43,Low Fat,0.017396308,Soft Drinks,196.0768,Medium,Tier 3,Supermarket Type2,4138.6128,17
